county,municipality,article_39,article_40,article_42,article_43,article_44,art_44_524,article_45,article_46,city_hh,category,type,month,year,date,fiscal_year
Cumberland,Stedman,7331.99,3851.3,3636.29,0,16.17,7.89,0,0,3663.85,Per Capita,Municipality,july,2016,2016-07-01,2017
Cumberland,Wade,3827.18,2010.32,1898.09,0,8.44,4.12,0,0,1912.46,Per Capita,Municipality,july,2016,2016-07-01,2017
Currituck,Currituck,693713.67,150480.4,344383.76,0,8.82,0,0,0,0,Per Capita,County,july,2016,2016-07-01,2017
Dare,Dare,1403737.55,228277.83,679294.93,0,0,0,0,0,11644.29,Ad Valorem,County,july,2016,2016-07-01,2017
Dare,Duck,95170.31,15476.74,46054.7,0,0,0,0,0,-1658.69,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Dare,Kill Devil Hills,187025.41,30414.35,90505.11,0,0,0,0,0,-3259.59,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Dare,Kitty Hawk,96810.4,15743.45,46848.37,0,0,0,0,0,-1687.26,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Dare,Manteo,45231.64,7355.63,21888.44,0,0,0,0,0,-788.32,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Dare,Nags Head,179292.01,29156.73,86762.77,0,0,0,0,0,-3124.81,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Dare,Southern Shores,64584.8,10502.88,31253.8,0,0,0,0,0,-1125.62,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Davidson,Davidson,936427.77,752077.65,466019.21,0,28.68,255261.64,0,277153.75,-310316.18,Per Capita,County,july,2016,2016-07-01,2017
Davidson,Denton,9156.21,7353.68,4556.65,0,0.28,2495.9,0,0,8239.17,Per Capita,Municipality,july,2016,2016-07-01,2017
Davidson,High Point,32735.74,26291.21,16291.14,0,1,8923.46,0,0,29457.05,Per Capita,Municipality,july,2016,2016-07-01,2017
Davidson,Lexington,106651.66,85655.65,53075.87,0,3.27,29072.27,0,0,95969.85,Per Capita,Municipality,july,2016,2016-07-01,2017
Davidson,Midway,26939.08,21635.72,13406.41,0,0.83,7343.35,0,0,24240.97,Per Capita,Municipality,july,2016,2016-07-01,2017
Davidson,Thomasville,151829.15,121939.26,75558.73,0,4.65,41387.24,0,0,136622.53,Per Capita,Municipality,july,2016,2016-07-01,2017
Davidson,Wallburg,17543.72,14089.97,8730.74,0,0.54,4782.26,0,0,15786.61,Per Capita,Municipality,july,2016,2016-07-01,2017
Davie,Davie,311094.01,224887.35,159331.69,0,0.1,73299.63,0,0,-22986.64,Ad Valorem,County,july,2016,2016-07-01,2017
Davie,Bermuda Run,7589.98,5486.74,3887.33,0,0,1788.34,0,0,5893.42,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Davie,Cooleemee,1466.17,1059.88,750.92,0,0,345.46,0,0,1138.44,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Davie,Mocksville,20547.76,14853.82,10523.86,0,0.01,4841.44,0,0,15954.78,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Duplin,Duplin,273778.12,315000.73,142140.64,0,107.19,111590.43,0,71043.36,-92525.35,Per Capita,County,july,2016,2016-07-01,2017
Duplin,Beulaville,6065.14,6978.36,3148.91,0,2.37,2472.12,0,0,8430.96,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Calypso,2545.35,2928.6,1321.5,0,1,1037.47,0,0,3538.22,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Faison,4539.75,5223.29,2356.95,0,1.78,1850.38,0,0,6310.57,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Greenevers,2982.48,3431.55,1548.45,0,1.17,1215.64,0,0,4145.86,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Harrells,109.28,125.73,56.74,0,0.04,44.54,0,0,151.91,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Kenansville,3761.11,4327.42,1952.7,0,1.47,1533.01,0,0,5228.21,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Magnolia,4421.35,5087.08,2295.49,0,1.73,1802.12,0,0,6145.99,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Mount Olive,236.78,272.43,122.93,0,0.09,96.51,0,0,329.14,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Rose Hill,7695.26,8853.92,3995.24,0,3.01,3136.54,0,0,10696.93,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Teachey,1766.73,2032.73,917.25,0,0.69,720.11,0,0,2455.86,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Wallace,18286.48,21039.87,9494.01,0,7.16,7453.47,0,0,25419.47,Per Capita,Municipality,july,2016,2016-07-01,2017
Duplin,Warsaw,14151.99,16282.84,7347.45,0,5.54,5768.27,0,0,19672.23,Per Capita,Municipality,july,2016,2016-07-01,2017
Durham,Durham,2963226.48,1149588.51,1479997.54,2575681.32,6255.11,0,0,1304863.08,-754914.31,Per Capita,County,july,2016,2016-07-01,2017
Durham,Chapel Hill,30941.42,12003.77,15453.84,0,65.31,0,0,0,9272.76,Per Capita,Municipality,july,2016,2016-07-01,2017
Durham,Durham,2475303.34,960297.93,1236302,0,5225.14,0,0,0,741818.16,Per Capita,Municipality,july,2016,2016-07-01,2017
Durham,Morrisville,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,july,2016,2016-07-01,2017
Durham,Raleigh,12757.89,4949.44,6371.98,0,26.93,0,0,0,3823.39,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Edgecombe,212262.93,226243.37,102651.79,0,107.45,82005.01,0,64420.45,-163050.31,Per Capita,County,july,2016,2016-07-01,2017
Edgecombe,Conetoe,1094.16,1166.22,529.14,0,0.55,422.71,0,0,1407.48,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Leggett,229.54,244.66,111.01,0,0.12,88.68,0,0,295.27,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Macclesfield,1763.66,1879.82,852.92,0,0.89,681.37,0,0,2268.69,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Pinetops,5111.18,5447.82,2471.8,0,2.59,1974.64,0,0,6574.77,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Princeville,8355.39,8905.71,4040.73,0,4.23,3228,0,0,10747.97,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Rocky Mount,64582.14,68835.76,31232.36,0,32.7,24950.47,0,0,83075.33,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Sharpsburg,780.45,831.86,377.44,0,0.4,301.52,0,0,1003.94,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Speed,309.88,330.3,149.86,0,0.16,119.72,0,0,398.63,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Tarboro,43035.63,45870.11,20812.32,0,21.79,16626.25,0,0,55358.94,Per Capita,Municipality,july,2016,2016-07-01,2017
Edgecombe,Whitakers,1492.04,1590.3,721.56,0,0.76,576.43,0,0,1919.29,Per Capita,Municipality,july,2016,2016-07-01,2017
Forsyth,Forsyth,2883475.78,1438832.74,1391837.86,0,7167.7,0,0,0,-745649.97,Ad Valorem,County,july,2016,2016-07-01,2017
Forsyth,Bethania,1159.09,578.38,559.49,0,2.88,0,0,0,543.24,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,Clemmons,26919,13432.37,12993.65,0,66.92,0,0,0,12616.44,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,High Point,1033.18,515.54,498.71,0,2.57,0,0,0,484.23,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,Kernersville,156992.97,78338.31,75779.64,0,390.25,0,0,0,73579.74,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,King,3052.95,1523.39,1473.64,0,7.59,0,0,0,1430.85,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,Lewisville,25813.87,12880.93,12460.22,0,64.17,0,0,0,12098.5,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,Rural Hall,13714.22,6843.29,6619.78,0,34.09,0,0,0,6427.61,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,Tobaccoville,1088.21,543.01,525.27,0,2.71,0,0,0,510.03,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,Walkertown,9146.74,4564.15,4415.08,0,22.74,0,0,0,4286.91,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Forsyth,Winston-Salem,1352031.49,674653.54,652618.14,0,3360.87,0,0,0,633672.42,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Franklin,Franklin,357129.3,362158.89,194217.96,0,168.16,158905.94,0,0,-34245.02,Ad Valorem,County,july,2016,2016-07-01,2017
Franklin,Bunn,1288.85,1307.01,700.92,0,0.61,573.48,0,0,1521.15,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Franklin,Centerville,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Franklin,Franklinton,6071.47,6156.98,3301.85,0,2.86,2701.52,0,0,7165.8,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Franklin,Louisburg,11116.76,11273.32,6045.64,0,5.23,4946.44,0,0,13120.44,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Franklin,Wake Forest,3084.31,3127.76,1677.35,0,1.45,1372.38,0,0,3640.24,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Franklin,Youngsville,7453.9,7558.87,4053.66,0,3.51,3316.64,0,0,8797.39,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Gaston,1633174.93,1009340.4,794187.51,0,53.35,100515.16,0,0,-389116.26,Ad Valorem,County,july,2016,2016-07-01,2017
Gaston,Belmont,68430.12,42291.42,33276.5,0,2.24,4211.59,0,0,43699.78,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Bessemer City,17476.72,10801.03,8498.66,0,0.57,1075.62,0,0,11160.72,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Cherryville,19332.56,11947.97,9401.12,0,0.63,1189.84,0,0,12345.86,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Cramerton,26042.44,16094.84,12664.04,0,0.85,1602.8,0,0,16630.83,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Dallas,12586.08,7778.49,6120.41,0,0.41,774.62,0,0,8037.52,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Gastonia,340616.19,210508.79,165636.34,0,11.13,20963.52,0,0,217519.03,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,High Shoals,1294.68,800.14,629.58,0,0.04,79.68,0,0,826.78,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Kings Mountain,6349.09,3923.88,3087.46,0,0.21,390.76,0,0,4054.55,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Lowell,13556.3,8378.11,6592.21,0,0.44,834.33,0,0,8657.11,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Mcadenville,4051.53,2503.94,1970.2,0,0.13,249.35,0,0,2587.33,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Mount Holly,73418.84,45374.56,35702.43,0,2.4,4518.63,0,0,46885.59,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Ranlo,9396.1,5807.01,4569.18,0,0.31,578.29,0,0,6000.39,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Spencer Mountain,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gaston,Stanley,16772.14,10365.57,8156.03,0,0.55,1032.26,0,0,10710.77,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Gates,Gates,46892.17,70399.84,23768.72,0,0,46653.47,0,0,-2351.88,Per Capita,County,july,2016,2016-07-01,2017
Gates,Gatesville,1236.08,1855.74,626.55,0,0,1229.78,0,0,2351.88,Per Capita,Municipality,july,2016,2016-07-01,2017
Graham,Graham,71480.85,51459.9,35025.24,0,0,20333.16,0,0,-4057.07,Ad Valorem,County,july,2016,2016-07-01,2017
Graham,Fontana Dam,82.43,59.34,40.39,0,0,23.45,0,0,0,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Graham,Robbinsville,3497.06,2517.58,1713.54,0,0,994.76,0,0,2740.73,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Graham,Lake Santeetlah,1679.59,1209.16,822.99,0,0,477.77,0,0,1316.34,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Granville,Granville,288267.16,279044.77,149618.57,0,5.06,96157.67,0,0,-119975.99,Per Capita,County,july,2016,2016-07-01,2017
Granville,Butner,38518.97,37286.66,19992.41,0,0.68,12848.83,0,0,43397.95,Per Capita,Municipality,july,2016,2016-07-01,2017
Granville,Creedmoor,21457.31,20770.84,11136.93,0,0.38,7157.55,0,0,24175.18,Per Capita,Municipality,july,2016,2016-07-01,2017
Granville,Oxford,41882.68,40542.75,21738.27,0,0.74,13970.87,0,0,47187.72,Per Capita,Municipality,july,2016,2016-07-01,2017
Granville,Stem,2555.03,2473.29,1326.13,0,0.04,852.29,0,0,2878.67,Per Capita,Municipality,july,2016,2016-07-01,2017
Granville,Stovall,2073.79,2007.45,1076.35,0,0.04,691.76,0,0,2336.47,Per Capita,Municipality,july,2016,2016-07-01,2017
Greene,Greene,67718.63,122463.46,39690.92,0,0,80145.98,0,14975.31,-8478.26,Ad Valorem,County,july,2016,2016-07-01,2017
Greene,Hookerton,512.41,926.66,300.34,0,0,606.45,0,0,1180.94,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Greene,Snow Hill,2765.61,5001.37,1620.96,0,0,3273.14,0,0,6373.74,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Greene,Walstonburg,400.74,724.71,234.88,0,0,474.29,0,0,923.58,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Guilford,4896732.92,1922148.78,2387247.94,0,18110.88,0,0,0,-917564.3,Ad Valorem,County,july,2016,2016-07-01,2017
Guilford,Archdale,970.53,380.96,473.14,0,3.59,0,0,0,303.31,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Burlington,6409.31,2515.89,3124.66,0,23.71,0,0,0,2003.07,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Gibsonville,17997.96,7064.87,8774.34,0,66.57,0,0,0,5624.81,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Greensboro,2131733.53,836784.24,1039259.55,0,7884.36,0,0,0,666219.64,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,High Point,728383.09,285917.3,355100.24,0,2693.97,0,0,0,227637.79,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Jamestown,24344.58,9556.14,11868.43,0,90.04,0,0,0,7608.28,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Kernersville,6834.26,2682.7,3331.83,0,25.28,0,0,0,2135.87,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Oak Ridge,10184.99,3997.98,4965.37,0,37.67,0,0,0,3183.05,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Pleasant Garden,1221.48,479.48,595.49,0,4.52,0,0,0,381.73,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Sedalia,1749.94,686.91,853.12,0,6.47,0,0,0,546.89,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Stokesdale,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Summerfield,5068.19,1989.45,2470.83,0,18.75,0,0,0,1583.94,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Guilford,Whitsett,1074.85,421.92,524.01,0,3.98,0,0,0,335.92,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Halifax,Halifax,326480.95,238176.37,159589.09,0,4.94,37159.74,0,101447.08,-114710.66,Ad Valorem,County,july,2016,2016-07-01,2017
Halifax,Enfield,7921.02,5778.6,3871.93,0,0.12,901.56,0,0,6322.67,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Halifax,Halifax,893.1,651.54,436.57,0,0.01,101.65,0,0,712.88,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Halifax,Hobgood,661.63,482.68,323.42,0,0.01,75.31,0,0,528.12,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Halifax,Littleton,3134.81,2286.93,1532.35,0,0.05,356.8,0,0,2502.25,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Halifax,Roanoke Rapids,108034.37,78813.89,52808.92,0,1.63,12296.37,0,0,86234.46,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Halifax,Scotland Neck,7457.05,5440.11,3645.12,0,0.11,848.75,0,0,5952.33,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Halifax,Weldon,15607.28,11385.92,7629.09,0,0.24,1776.41,0,0,12457.95,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Harnett,Harnett,735742.68,700830.84,393396.36,0,0,321026.87,0,189759.93,-108095.93,Ad Valorem,County,july,2016,2016-07-01,2017
Harnett,Angier,16363.1,15586.66,8749.24,0,0,7139.72,0,0,17937.09,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Harnett,Benson,9.41,8.97,5.03,0,0,4.11,0,0,10.31,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Harnett,Broadway,29.99,28.56,16.03,0,0,13.09,0,0,32.88,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Harnett,Coats,6537.49,6227.28,3495.55,0,0,2852.5,0,0,7166.33,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Harnett,Dunn,43477.43,41414.37,23247.07,0,0,18970.52,0,0,47659.57,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Harnett,Erwin,13251.52,12622.72,7085.49,0,0,5782.04,0,0,14526.2,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Harnett,Lillington,18941.54,18042.75,10127.91,0,0,8264.77,0,0,20763.55,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Haywood,Haywood,584310.01,305713.24,281359.94,0,45.31,2758.51,0,165146.08,-81420.99,Per Capita,County,july,2016,2016-07-01,2017
Haywood,Canton,41292.69,21604.5,19883.47,0,3.2,194.94,0,0,20821.19,Per Capita,Municipality,july,2016,2016-07-01,2017
Haywood,Clyde,11917.73,6235.4,5738.68,0,0.92,56.26,0,0,6009.33,Per Capita,Municipality,july,2016,2016-07-01,2017
Haywood,Maggie Valley,12415.12,6495.64,5978.19,0,0.96,58.61,0,0,6260.13,Per Capita,Municipality,july,2016,2016-07-01,2017
Haywood,Waynesville,95848.97,50148.54,46153.68,0,7.43,452.5,0,0,48330.34,Per Capita,Municipality,july,2016,2016-07-01,2017
Henderson,Henderson,1008408.82,611968.52,503840.28,0,9.14,39792.07,0,0,-126214.8,Ad Valorem,County,july,2016,2016-07-01,2017
Henderson,Flat Rock,12935.02,7849.82,6462.84,0,0.12,510.42,0,0,7962.06,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Henderson,Fletcher,48629.97,29511.85,24297.42,0,0.44,1918.95,0,0,29933.81,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Henderson,Hendersonville,107007.94,64939.43,53465.33,0,0.97,4222.56,0,0,65867.95,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Henderson,Laurel Park,21328.51,12943.54,10656.56,0,0.19,841.63,0,0,13128.61,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Henderson,Mills River,14912.01,9049.58,7450.61,0,0.14,588.43,0,0,9178.98,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Henderson,Saluda,232.93,141.36,116.38,0,0,9.19,0,0,143.39,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Hertford,Hertford,175034.36,124083.48,82332.74,0,40.86,25909.3,0,46346.32,-37774.53,Ad Valorem,County,july,2016,2016-07-01,2017
Hertford,Ahoskie,32362.89,22942.36,15222.88,0,7.56,4790.49,0,0,25180.38,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Hertford,Cofield,1822.03,1291.65,857.04,0,0.43,269.7,0,0,1417.65,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Hertford,Como,201.57,142.9,94.82,0,0.05,29.84,0,0,156.83,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Hertford,Harrellsville,278.75,197.62,131.12,0,0.07,41.26,0,0,216.9,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Hertford,Murfreesboro,10777.73,7640.43,5069.64,0,2.52,1595.36,0,0,8385.75,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Hertford,Winton,3106.45,2202.19,1461.21,0,0.73,459.83,0,0,2417.02,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Hoke,Hoke,177061.26,288420.01,108000.3,0,0.8,165946.54,0,0,-34119.85,Per Capita,County,july,2016,2016-07-01,2017
Hoke,Raeford,16781.61,27336.03,10236.11,0,0.08,15728.17,0,0,34119.85,Per Capita,Municipality,july,2016,2016-07-01,2017
Hoke,Red Springs,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,july,2016,2016-07-01,2017
Hyde,Hyde,90067.64,35904.58,45098.21,0,8.35,2112.5,0,0,0,Per Capita,County,july,2016,2016-07-01,2017
Iredell,Iredell,1650368.49,760676.74,822064.11,0,99.43,0,0,0,-260495.19,Per Capita,County,july,2016,2016-07-01,2017
Iredell,Davidson,3277.89,1510.82,1632.75,0,0.2,0,0,0,1329.82,Per Capita,Municipality,july,2016,2016-07-01,2017
Iredell,Harmony,5331.51,2457.37,2655.68,0,0.32,0,0,0,2162.95,Per Capita,Municipality,july,2016,2016-07-01,2017
Iredell,Love Valley,1174.91,541.53,585.24,0,0.07,0,0,0,476.66,Per Capita,Municipality,july,2016,2016-07-01,2017
Iredell,Mooresville,359323.94,165617.17,178982.64,0,21.65,0,0,0,145774.76,Per Capita,Municipality,july,2016,2016-07-01,2017
Iredell,Statesville,247836.17,114230.98,123449.53,0,14.93,0,0,0,100545.08,Per Capita,Municipality,july,2016,2016-07-01,2017
Iredell,Troutman,25156.82,11595.11,12530.85,0,1.52,0,0,0,10205.92,Per Capita,Municipality,july,2016,2016-07-01,2017
Jackson,Jackson,492751.87,261688.46,244703.86,0,-6.64,0,0,0,-12857.64,Ad Valorem,County,july,2016,2016-07-01,2017
Jackson,Dillsboro,1525.75,810.29,757.7,0,-0.02,0,0,0,774.68,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Jackson,Forest Hills,808.96,429.62,401.73,0,-0.01,0,0,0,410.75,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Jackson,Highlands,2255.19,1197.68,1119.95,0,-0.03,0,0,0,1145.05,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Jackson,Sylva,20306.55,10784.32,10084.37,0,-0.27,0,0,0,10310.4,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Jackson,Webster,426.91,226.73,212.01,0,-0.01,0,0,0,216.76,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Johnston,1413413.5,970556.04,730122.55,0,95.45,193803.5,0,0,-184966.61,Ad Valorem,County,july,2016,2016-07-01,2017
Johnston,Archer Lodge,4539.45,3117.13,2344.93,0,0.31,622.44,0,0,0,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Benson,17299.53,11879.16,8936.36,0,1.17,2372.07,0,0,12488.69,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Clayton,109152.33,74952.21,56384.48,0,7.37,14966.68,0,0,78798.08,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Four Oaks,7907.23,5429.7,4084.62,0,0.53,1084.22,0,0,5708.31,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Kenly,8595.76,5902.5,4440.29,0,0.58,1178.63,0,0,6205.36,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Micro,1247.06,856.33,644.19,0,0.08,170.99,0,0,900.26,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Pine Level,5288.3,3631.34,2731.76,0,0.36,725.12,0,0,3817.68,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Princeton,4464.43,3065.62,2306.18,0,0.3,612.15,0,0,3222.91,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Selma,25449.86,17475.79,13146.55,0,1.72,3489.62,0,0,18372.48,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Smithfield,69810.83,47937.37,36061.96,0,4.71,9572.28,0,0,50397.08,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Wilson's Mills,7003.32,4809.01,3617.68,0,0.47,960.28,0,0,5055.76,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Johnston,Zebulon,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Jones,Jones,35118.75,56887.86,21480.34,0,0,41953.27,0,0,-4072.13,Ad Valorem,County,july,2016,2016-07-01,2017
Jones,Maysville,1269.64,2056.65,776.57,0,0,1516.72,0,0,2563.67,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Jones,Pollocksville,407.27,659.73,249.11,0,0,486.53,0,0,822.36,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Jones,Trenton,339.79,550.41,207.83,0,0,405.91,0,0,686.1,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Lee,Lee,534492.78,267481.72,256219.83,0,60.9,19206.96,0,161899.68,-90032.44,Ad Valorem,County,july,2016,2016-07-01,2017
Lee,Broadway,4746.34,2375.26,2275.25,0,0.54,170.56,0,0,2242.66,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Lee,Sanford,185797.15,92980.38,89065.59,0,21.17,6676.61,0,0,87789.78,Ad Valorem,Municipality,july,2016,2016-07-01,2017
Lenoir,Lenoir,444410.24,251907.36,209827.79,0,24.86,83713.52,0,0,-79377.57,Ad Valorem,County,july,2016,2016-07-01,2017
Lenoir,Grifton,332.6,188.52,157.03,0,0.02,62.65,0,0,190.27,Ad Valorem,Municipality,july,2016,2016-07-01,2017
